IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TCD,Chad,Year,2020,true,,,,,,,,,,,,,2.03,,,,,,2.03,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,true,,,,,,,,,,,,,20.78,,,,,,20.78,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,true,,,,,,,,,,,,,200.8,,,,,,200.8,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,true,,,,,,,,,,,,,21.12,,,,,,21.12,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2020,true,,,,,,,,,,,,,21.39,,,,,,21.39,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2020,true,,,,,,,,,,,,,22.36,,,,,,22.36,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,true,,,,,,,,,,,,,23.87,,,,,,23.87,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,true,,,,,,,,,,,,,24.95,,,,,,24.95,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,true,,,,,,,,,,,,,25.14,,,,,,25.14,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,true,,,,,,,,,,,,,32.66,,,,,,32.66,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,true,,,,,,,,,,,,,33.42,,,,,,33.42,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,true,,,,,,,,,,,,,34.75,,,,,,34.75,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2020,true,,,,,,,,,,,,,35.3,,,,,,35.3,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2020,true,,,,,,,,,,,,,36.2,,,,,,36.2,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2020,true,,,,,,,,,,,,,38.02,,,,,,38.02,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,true,,,,,,,,,,,,,39.38,,,,,,39.38,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,true,,,,,,,,,,,,,39.54,,,,,,39.54,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2020,true,,,,,,,,,,,,,4.85,,,,,,4.85,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2020,true,,,,,,,,,,,,,4.89,,,,,,4.89,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2020,true,,,,,,,,,,,,,43.48,,,,,,43.48,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,true,,,,,,,,,,,,,44.34,,,,,,44.34,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2020,true,,,,,,,,,,,,,45.41,,,,,,45.41,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,true,,,,,,,,,,,,,46.61,,,,,,46.61,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2020,true,,,,,,,,,,,,,46.79,,,,,,46.79,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2020,true,,,,,,,,,,,,,46.83,,,,,,46.83,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2020,true,,,,,,,,,,,,,5.07,,,,,,5.07,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2020,true,,,,,,,,,,,,,53.72,,,,,,53.72,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2020,true,,,,,,,,,,,,,55.47,,,,,,55.47,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2020,true,,,,,,,,,,,,,6.49,,,,,,6.49,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ALB,Albania,Year,2020,true,,,,,,,,,,,,,60.46,,,,,,60.46,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2020,true,,,,,,,,,,,,,62.31,,,,,,62.31,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2020,true,,,,,,,,,,,,,62.71,,,,,,62.71,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2020,true,,,,,,,,,,,,,64.64,,,,,,64.64,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2020,true,,,,,,,,,,,,,68.66,,,,,,68.66,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2020,true,,,,,,,,,,,,,7.09,,,,,,7.09,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2020,true,,,,,,,,,,,,,7.84,,,,,,7.84,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2020,true,,,,,,,,,,,,,7.91,,,,,,7.91,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2020,true,,,,,,,,,,,,,88.53,,,,,,88.53,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2020,true,,,,,,,,,,,,,9.46,,,,,,9.46,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,,,,,,,,,,,,,10.08,,,,,,10.08,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,,,,,,,,,,,,,10.82,,,,,,10.82,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,,,,,,,,,,,,,104.6,,,,,,104.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,,,,,,,,,,,,,105.6,,,,,,105.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,FRA,France,Year,2019,true,,,,,,,,,,,,,117.8,,,,,,117.8,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,,,,,,,,,,,,,131.4,,,,,,131.4,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,,,,,,,,,,,,,14.21,,,,,,14.21,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,,,,,,,,,,,,,14.59,,,,,,14.59,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,,,,,,,,,,,,,141.9,,,,,,141.9,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,,,,,,,,,,,,,15.01,,,,,,15.01,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,,,,,,,,,,,,,179.8,,,,,,179.8,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,,,,,,,,,,,,,182.6,,,,,,182.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,,,,,,,,,,,,,21.49,,,,,,21.49,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,,,,,,,,,,,,,21.53,,,,,,21.53,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,true,,,,,,,,,,,,,28.24,,,,,,28.24,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,,,,,,,,,,,,,3.03,,,,,,3.03,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TUR,Turkey,Year,2019,true,,,,,,,,,,,,,30.45,,,,,,30.45,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,,,,,,,,,,,,,30.83,,,,,,30.83,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,,,,,,,,,,,,,31.52,,,,,,31.52,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,,,,,,,,,,,,,32.06,,,,,,32.06,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,,,,,,,,,,,,,33.47,,,,,,33.47,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,true,,,,,,,,,,,,,34.84,,,,,,34.84,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,,,,,,,,,,,,,37.34,,,,,,37.34,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,true,,,,,,,,,,,,,39.27,,,,,,39.27,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,,,,,,,,,,,,,39.6,,,,,,39.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,,,,,,,,,,,,,4.53,,,,,,4.53,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,,,,,,,,,,,,,4.83,,,,,,4.83,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,,,,,,,,,,,,,40.7,,,,,,40.7,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,true,,,,,,,,,,,,,5.4,,,,,,5.4,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,,,,,,,,,,,,,54.44,,,,,,54.44,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,,,,,,,,,,,,,56.03,,,,,,56.03,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,,,,,,,,,,,,,57.46,,,,,,57.46,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,,,,,,,,,,,,,58.17,,,,,,58.17,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,,,,,,,,,,,,,6.56,,,,,,6.56,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,,,,,,,,,,,,,60.55,,,,,,60.55,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,,,,,,,,,,,,,61.44,,,,,,61.44,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,,,,,,,,,,,,,66.08,,,,,,66.08,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,true,,,,,,,,,,,,,69.2,,,,,,69.2,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,,,,,,,,,,,,,72.17,,,,,,72.17,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,,,,,,,,,,,,,74.01,,,,,,74.01,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,true,,,,,,,,,,,,,74.1,,,,,,74.1,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2019,true,,,,,,,,,,,,,80,,,,,,80,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,,,,,,,,,,,,,81.78,,,,,,81.78,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,true,,,,,,,,,,,,,89.34,,,,,,89.34,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,,,,,,,,,,,,,9.27,,,,,,9.27,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,,,,,,,,,,,,,9.48,,,,,,9.48,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,,,,,,,,,,,,,90.83,,,,,,90.83,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,true,,,,,,,,,,,,,10.23,,,,,,10.23,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,true,,,,,,,,,,,,,105.4,,,,,,105.4,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,true,,,,,,,,,,,,,11.1,,,,,,11.1,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2018,true,,,,,,,,,,,,,11.46,,,,,,11.46,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,,,,,,,,,,,,,11.66,,,,,,11.66,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2018,true,,,,,,,,,,,,,118.5,,,,,,118.5,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2018,true,,,,,,,,,,,,,119.5,,,,,,119.5,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,true,,,,,,,,,,,,,12.98,,,,,,12.98,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2018,true,,,,,,,,,,,,,125,,,,,,125,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,true,,,,,,,,,,,,,14.4,,,,,,14.4,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,COM,Comoros,Year,2018,true,,,,,,,,,,,,,14.83,,,,,,14.83,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,,,,,,,,,,,,,15.48,,,,,,15.48,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2018,true,,,,,,,,,,,,,156.9,,,,,,156.9,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2018,true,,,,,,,,,,,,,16.6,,,,,,16.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2018,true,,,,,,,,,,,,,16.74,,,,,,16.74,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2018,true,,,,,,,,,,,,,18.34,,,,,,18.34,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,,,,,,,,,,,,,19.26,,,,,,19.26,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,true,,,,,,,,,,,,,19.54,,,,,,19.54,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,true,,,,,,,,,,,,,19.54,,,,,,19.54,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NER,Niger,Year,2018,true,,,,,,,,,,,,,2.23,,,,,,2.23,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,true,,,,,,,,,,,,,2.56,,,,,,2.56,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,,,,,,,,,,,,,2.98,,,,,,2.98,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2018,true,,,,,,,,,,,,,20.66,,,,,,20.66,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2018,true,,,,,,,,,,,,,20.77,,,,,,20.77,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2018,true,,,,,,,,,,,,,21.64,,,,,,21.64,,,EN,2022-02-07T23:00:00.000Z
